timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729936896977,8851,HTTP Request,200,OK,Thread Group 1-26,text,true,,273494,282,31,31,https://www.trendyol.com/butik/liste/11/kozmetik,168,0,68
1729936896977,168,HTTP Request-0,301,Moved Permanently,Thread Group 1-26,text,true,,1211,141,31,31,http://www.trendyol.com/butik/liste/11/kozmetik,168,0,68
1729936897145,8683,HTTP Request-1,200,OK,Thread Group 1-26,text,true,,272283,141,31,31,https://www.trendyol.com/butik/liste/11/kozmetik,5191,0,1491
1729936897472,8364,HTTP Request,200,OK,Thread Group 1-75,text,true,,273464,282,30,30,https://www.trendyol.com/butik/liste/11/kozmetik,227,0,78
1729936897472,227,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,1211,141,30,30,http://www.trendyol.com/butik/liste/11/kozmetik,227,0,78
1729936897699,8137,HTTP Request-1,200,OK,Thread Group 1-75,text,true,,272253,141,30,30,https://www.trendyol.com/butik/liste/11/kozmetik,2511,0,286
1729936897583,8306,HTTP Request,200,OK,Thread Group 1-78,text,true,,273467,282,29,29,https://www.trendyol.com/butik/liste/11/kozmetik,226,0,130
1729936897583,226,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,1209,141,29,29,http://www.trendyol.com/butik/liste/11/kozmetik,226,0,130
1729936897810,8079,HTTP Request-1,200,OK,Thread Group 1-78,text,true,,272258,141,29,29,https://www.trendyol.com/butik/liste/11/kozmetik,1474,0,273
1729936896888,9025,HTTP Request,200,OK,Thread Group 1-17,text,true,,273454,282,28,28,https://www.trendyol.com/butik/liste/11/kozmetik,192,0,98
1729936896888,192,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,1209,141,28,28,http://www.trendyol.com/butik/liste/11/kozmetik,192,0,98
1729936897081,8832,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,272245,141,28,28,https://www.trendyol.com/butik/liste/11/kozmetik,1843,0,871
1729936897120,8793,HTTP Request,200,OK,Thread Group 1-40,text,true,,273496,282,27,27,https://www.trendyol.com/butik/liste/11/kozmetik,146,0,64
1729936897120,147,HTTP Request-0,301,Moved Permanently,Thread Group 1-40,text,true,,1211,141,27,27,http://www.trendyol.com/butik/liste/11/kozmetik,146,0,64
1729936897267,8646,HTTP Request-1,200,OK,Thread Group 1-40,text,true,,272285,141,27,27,https://www.trendyol.com/butik/liste/11/kozmetik,1491,0,684
1729936897616,8299,HTTP Request,200,OK,Thread Group 1-91,text,true,,273486,282,26,26,https://www.trendyol.com/butik/liste/11/kozmetik,193,0,109
